id_ingrediente,energia_kcal,agua_g,alcohol_g,proteinas_g,hidratos_carbono_g,almidon_g,azucares_sencillos_g,azucares_libres_g,fibra_vegetal_g,grasa_total_g,ags_g,agm_g,agp_g,colesterol_mg,vitamina_a_eq_retinol_ug,retinol_ug,carotenoides_eq_beta_caroteno_ug,vit_d_ug,vit_e_eq_alpha_tocoferol_mg,vit_k_ug,vitamina_b1_mg,vitamina_b2_mg,eq_niacina_mg,vit_b6_mg,eq_folato_dietetico_ug,vit_b12_ug,pantotenico_mg,biotina_ug,vit_c_mg,calcio_mg,fosforo_mg,hierro_mg,iodo_ug,cinc_mg,magnesio_mg,sodio_mg,potasio_mg,manganeso_mg,cobre_mg,selenio_ug,omega3_g,tipo_omega3,grasas_trans_g,polifenoles_mg,probioticos_billones_ufc
358,83.9,80.4,0.0,17.2,1.3,0.0,1.3,0.0,0.0,1.1,0.13,0.13,0.55,140.0,25.0,25.0,0.0,0.0,1.5,0.04,0.15,0.08,4.4,0.06,2.0,1.9,0.35,0.0,0.0,68.0,215.0,1.3,100.0,5.7,40.0,182.0,180.0,0.015,0.38,99.0,0.07,EPA/DHA,0.0,0.0,0.0
359,110.0,73.4,0.0,24.3,1.5,0.0,1.5,0.0,0.0,0.8,0.2,0.1,0.22,185.0,0.0,0.0,0.0,0.01,1.5,0.04,0.02,0.02,3.2,0.06,2.0,1.9,0.28,0.0,0.0,115.0,215.0,3.3,90.0,1.1,69.0,305.0,221.0,0.01,0.1,24.3,0.3,EPA/DHA,0.0,0.0,0.0
360,72.4,84.4,0.0,10.2,3.4,0.0,3.4,0.0,0.0,2.0,0.59,0.27,0.53,126.0,48.0,48.0,0.0,0.0,0.75,0.1,0.16,0.22,3.0,0.076,33.0,8.0,0.5,0.0,3.2,80.0,200.0,4.2,105.0,1.8,32.0,296.0,282.0,2.3,0.18,56.0,0.45,EPA/DHA,0.0,0.0,0.0
361,66.0,85.0,0.0,9.0,4.8,0.0,4.8,0.0,0.0,1.2,0.42,0.13,0.28,123.0,90.0,90.0,0.0,0.54,0.85,0.1,0.16,0.2,3.0,0.22,7.0,15.0,0.32,10.0,0.0,130.0,157.0,3.1,58.0,22.0,32.0,160.0,184.0,0.14,0.92,28.0,0.45,EPA/DHA,0.0,0.0,0.0
362,89.8,79.3,0.0,17.9,1.4,0.0,1.4,0.0,0.0,1.4,0.3,0.2,0.5,48.0,45.0,45.0,0.0,0.0,2.1,0.07,0.07,0.04,6.8,0.36,13.0,3.0,0.5,0.0,0.0,144.0,170.0,1.2,64.0,1.7,28.0,363.0,230.0,0.02,0.43,44.8,0.35,EPA/DHA,0.0,0.0,0.0
363,281.0,60.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,24.5,5.7,9.5,3.2,164.0,980.0,980.0,0.0,20.0,4.1,0.02,0.18,0.32,4.6,0.28,13.0,1.0,0.24,0.0,1.8,17.0,334.0,0.87,4.0,2.0,24.0,65.0,259.0,0.025,0.087,30.0,1.1,EPA/DHA,0.0,0.0,0.0
364,205.0,68.2,0.0,16.3,0.0,0.0,0.0,0.0,0.0,15.5,3.2,9.9,1.5,50.0,1043.0,1043.0,0.0,110.0,5.6,0.02,0.17,0.32,8.5,0.3,13.0,1.0,0.24,0.0,0.0,30.0,170.0,1.0,10.0,1.8,19.0,90.0,270.0,0.03,0.09,30.0,1.1,EPA/DHA,0.0,0.0,0.0
365,226.0,63.0,0.0,21.5,0.0,0.0,0.0,0.0,0.0,15.5,4.1,3.4,4.4,48.0,655.0,655.0,0.0,4.5,1.0,0.03,0.16,0.16,17.1,0.46,15.0,4.3,0.66,0.0,0.0,40.0,200.0,1.0,50.0,0.5,28.0,43.0,363.0,0.03,0.051,82.0,0.23,EPA+DHA,0.0,0.0,0.0
366,153.0,69.3,0.0,24.7,0.0,0.0,0.0,0.0,0.0,6.0,1.5,1.2,2.6,45.0,16.0,16.0,0.0,5.0,0.9,0.04,0.22,0.12,17.8,0.4,15.0,3.0,0.66,0.0,0.0,8.0,204.0,1.3,10.0,0.7,23.0,39.0,330.0,0.03,0.05,82.0,1.94,EPA/DHA,0.0,0.0,0.0
367,142.0,72.0,0.0,21.5,0.5,0.0,0.5,0.0,0.0,6.0,2.3,0.81,2.3,69.0,31.9,31.9,0.0,7.0,0.02,0.09,0.07,0.27,11.6,1.1,8.7,1.9,0.64,0.0,0.0,28.2,182.0,1.0,20.0,0.46,28.0,116.0,331.0,0.07,0.21,36.5,1.2,EPA/DHA,0.0,0.0,0.0
368,182.0,69.4,0.0,18.7,0.0,0.0,0.0,0.0,0.0,11.9,3.4,2.4,2.5,76.0,100.0,100.0,0.0,4.0,1.3,5.0,0.13,0.36,12.5,0.63,1.2,9.0,0.4,4.3,0.0,12.0,244.0,1.2,51.0,0.52,30.0,84.0,386.0,0.031,0.11,39.0,2.53,EPA/DHA,0.0,0.0,0.0
369,114.0,77.3,0.0,18.0,0.0,0.0,0.0,0.0,0.0,4.7,0.9,1.6,0.8,67.0,44.0,44.0,0.0,0.01,0.63,0.02,0.06,0.05,5.5,0.15,6.0,2.0,0.75,0.0,1.0,63.0,247.0,0.7,1.7,0.9,51.0,30.0,387.0,0.55,0.087,12.6,0.4,EPA/DHA,0.0,0.0,0.0
370,123.0,75.0,0.0,19.0,1.4,0.0,1.4,0.0,0.0,4.6,0.9,1.5,0.6,40.0,1043.0,500.0,0.0,22.0,4.1,0.03,0.17,0.37,5.5,0.28,13.0,1.0,0.24,0.0,0.0,30.0,202.0,0.7,4.0,2.0,30.0,50.0,340.0,0.03,0.09,30.0,0.6,EPA/DHA,0.0,0.0,0.0
371,118.0,75.6,0.0,19.8,0.8,0.0,0.8,0.0,0.0,3.9,0.79,0.69,0.51,79.0,12.0,12.0,0.0,16.0,2.6,0.02,0.14,0.14,9.0,0.63,1.2,6.0,0.4,0.0,0.0,65.0,239.0,1.0,48.0,0.29,31.0,64.0,360.0,0.09,0.057,47.0,0.6,EPA/DHA,0.0,0.0,0.0
372,125.0,75.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,5.0,0.7,0.3,0.8,79.0,36.0,36.0,0.0,16.0,2.6,0.02,0.05,0.08,9.0,0.63,1.2,10.0,0.4,0.0,0.0,25.0,250.0,0.7,48.0,0.5,28.0,110.0,430.0,0.09,0.04,45.0,0.6,EPA/DHA,0.0,0.0,0.0
373,117.0,76.2,0.0,19.4,0.0,0.0,0.0,0.0,0.0,4.4,1.2,1.7,1.2,39.0,20.0,20.0,0.0,7.2,1.0,0.02,0.05,0.08,11.9,0.51,2.0,5.0,0.41,0.0,1.0,10.0,506.0,0.5,2.0,0.7,27.0,102.0,342.0,0.019,0.12,48.1,0.8,EPA/DHA,0.0,0.0,0.0
374,191.0,67.3,0.0,20.6,0.0,0.0,0.0,0.0,0.0,12.1,2.1,3.7,3.3,48.1,13.3,13.3,0.0,9.9,2.0,0.4,0.2,0.15,13.2,0.73,22.5,3.9,1.0,7.4,0.0,20.5,253.0,0.84,28.3,0.72,25.8,59.0,336.0,0.014,0.13,29.0,2.43,EPA+DHA,0.0,0.0,0.0
375,109.0,77.5,0.0,18.7,0.0,0.0,0.0,0.0,0.0,3.8,0.9,0.88,1.4,70.0,9.0,9.0,0.0,0.8,0.51,0.3,0.08,0.07,4.2,0.42,11.0,2.0,0.46,0.0,0.0,66.0,220.0,0.3,190.0,0.3,30.0,91.0,340.0,0.01,0.13,29.0,0.5,EPA/DHA,0.0,0.0,0.0
376,157.0,72.6,0.0,18.0,0.0,0.0,0.0,0.0,0.0,9.4,2.6,2.9,2.9,79.8,62.9,62.9,0.0,7.9,1.6,0.09,0.02,0.25,9.6,0.96,8.7,28.4,0.81,0.0,0.0,50.4,270.0,2.2,28.9,0.89,25.1,120.0,360.0,0.11,0.17,60.0,2.2,EPA+DHA,0.0,0.0,0.0
377,104.0,79.6,0.0,15.0,1.0,0.0,1.0,0.0,0.0,4.4,0.57,0.85,2.5,70.0,48.0,48.0,0.0,0.0,0.4,0.02,0.06,0.08,6.0,0.19,5.0,2.9,0.15,0.0,0.0,30.0,264.0,1.0,7.0,0.5,30.0,77.0,350.0,0.09,0.04,45.0,0.5,EPA/DHA,0.0,0.0,0.0
378,136.0,74.6,0.0,18.8,0.0,0.0,0.0,0.0,0.0,6.7,1.7,2.0,2.2,67.2,34.5,34.5,0.0,2.0,1.5,0.3,0.07,0.07,8.5,0.43,9.4,5.2,1.7,4.5,0.0,108.0,260.0,1.2,11.4,1.4,29.5,56.0,480.0,0.015,0.15,25.0,1.0,EPA/DHA,0.0,0.0,0.0
379,74.0,82.5,0.0,16.7,0.0,0.0,0.0,0.0,0.0,0.8,0.14,0.088,0.27,71.0,14.0,14.0,0.0,0.0,0.5,0.01,0.17,0.17,4.4,0.22,3.1,1.2,0.18,0.0,0.0,8.0,376.0,0.2,103.0,0.43,23.0,100.0,338.0,0.03,0.035,20.0,0.25,EPA/DHA,0.0,0.0,0.0
380,79.8,81.3,0.0,17.7,0.0,0.0,0.0,0.0,0.0,1.0,0.13,0.1,0.39,34.0,6.5,6.5,0.0,1.3,1.0,0.01,0.055,0.046,5.2,0.2,8.0,1.2,0.26,2.2,2.0,26.0,194.0,0.32,170.0,0.4,24.0,72.0,352.0,0.017,0.053,28.0,0.15,EPA/DHA,0.0,0.0,0.0
381,230.0,63.7,0.0,18.1,1.3,0.0,1.3,0.0,0.0,16.9,3.4,4.3,3.1,93.7,83.4,83.4,0.0,1.5,15.8,0.04,0.04,0.11,6.9,0.28,13.4,2.3,0.15,0.0,0.0,40.5,244.0,0.13,3.0,0.51,23.7,31.0,446.0,0.091,0.038,45.0,0.6,EPA/DHA,0.0,0.0,0.0
382,97.9,78.4,0.0,19.3,0.0,0.0,0.0,0.0,0.0,2.3,0.41,0.61,0.6,80.0,27.0,27.0,0.0,0.0,0.5,0.02,0.06,0.06,3.7,0.2,3.0,4.0,0.75,0.0,0.0,130.0,410.0,2.2,7.0,0.3,25.0,69.0,340.0,0.015,0.019,36.5,0.6,EPA/DHA,0.0,0.0,0.0
383,63.8,86.3,0.0,11.9,0.0,0.0,0.0,0.0,0.0,1.8,0.35,0.43,0.46,67.0,17.0,17.0,0.0,0.0,0.35,0.02,0.09,0.09,8.5,0.16,12.3,1.1,0.22,0.0,0.0,33.1,142.0,1.1,27.0,0.37,25.1,101.0,294.0,0.02,0.021,36.0,0.25,EPA/DHA,0.0,0.0,0.0
384,70.3,83.3,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.7,0.16,0.14,0.23,37.0,43.0,43.0,0.0,0.0,0.8,0.02,0.8,0.14,3.3,0.32,11.0,2.0,0.75,0.0,0.0,14.0,210.0,0.9,7.0,0.5,20.0,80.0,255.0,0.02,0.02,36.5,0.6,EPA/DHA,0.0,0.0,0.0
385,124.0,74.5,0.0,20.4,0.8,0.0,0.8,0.0,0.0,4.3,1.3,0.94,0.81,81.0,37.0,37.0,0.0,0.0,1.0,0.01,0.06,0.15,5.7,0.43,9.0,2.0,0.22,0.0,0.0,53.0,217.0,1.5,330.0,0.6,29.0,69.0,404.0,0.05,0.0075,51.0,0.8,EPA/DHA,0.0,0.0,0.0
386,65.6,83.8,0.0,13.4,0.3,0.0,0.3,0.0,0.0,1.2,0.47,0.44,0.17,29.8,2.0,0.0,0.0,0.05,0.16,0.0,0.04,0.04,0.35,0.1,0.0,0.3,0.0,0.0,0.0,36.7,107.0,0.21,8.0,0.24,17.6,274.0,200.0,0.0,0.0,9.6,0.15,EPA/DHA,0.0,0.0,0.0
387,88.8,79.8,0.0,18.6,0.0,0.0,0.0,0.0,0.0,1.6,0.24,0.63,0.43,42.0,9.0,9.0,0.0,0.0,1.3,0.0,0.11,0.11,1.7,0.0,0.0,1.0,0.36,0.0,0.8,20.0,198.0,0.0,0.0,0.48,20.0,47.0,330.0,0.0,0.03,43.3,0.15,EPA/DHA,0.0,0.0,0.0
388,74.0,82.5,0.0,16.7,0.0,0.0,0.0,0.0,0.0,0.8,0.09,0.23,0.17,56.8,30.0,30.0,0.0,0.0,0.5,0.02,0.09,0.06,7.3,0.22,13.7,1.0,0.22,0.0,0.0,43.4,190.0,0.77,27.0,0.38,27.3,100.0,270.0,0.02,0.02,36.0,0.25,EPA/DHA,0.0,0.0,0.0
389,85.9,80.9,0.0,17.2,0.0,0.0,0.0,0.0,0.0,1.9,1.1,0.4,0.13,63.0,10.0,10.0,0.0,0.0,0.36,0.2,0.21,0.22,6.5,0.2,11.0,1.5,0.8,0.0,1.5,61.0,198.0,0.9,53.0,0.53,22.0,104.0,310.0,0.03,0.042,33.0,0.2,EPA/DHA,0.0,0.0,0.0
390,65.6,84.5,0.0,14.9,0.0,0.0,0.0,0.0,0.0,0.67,0.17,0.11,0.31,25.0,12.0,12.0,0.0,0.0,0.85,0.02,0.03,0.05,4.3,0.01,1.0,1.0,0.15,0.0,0.0,8.0,330.0,0.3,0.0,0.31,21.0,109.0,235.0,0.024,0.0097,36.5,0.2,EPA/DHA,0.0,0.0,0.0
391,97.3,77.3,0.0,20.6,0.8,0.0,0.8,0.0,0.0,1.3,0.29,0.29,0.53,65.0,27.0,27.0,0.0,0.0,0.0,0.01,0.02,0.01,5.9,0.37,3.0,6.0,0.22,0.0,0.0,38.0,155.0,0.75,3.0,0.98,30.0,90.0,250.0,0.02,0.01,36.5,0.3,EPA/DHA,0.0,0.0,0.0
392,82.1,81.6,0.0,16.7,0.0,0.0,0.0,0.0,0.0,1.7,0.53,0.39,0.56,25.0,11.0,11.0,0.0,0.0,0.4,0.2,0.02,0.15,5.2,0.15,10.0,2.0,0.57,0.0,0.0,17.0,159.0,0.5,16.0,0.4,45.0,114.0,290.0,0.037,0.014,36.5,0.3,EPA/DHA,0.0,0.0,0.0
393,70.5,81.4,0.0,16.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.07,0.17,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,254.0,0.0,0.0,0.0,0.3,EPA/DHA,0.0,0.0,0.0
394,140.0,67.7,0.0,25.4,0.0,0.0,0.0,0.0,0.0,4.3,0.8,1.8,1.4,35.0,26.0,26.0,0.0,19.0,1.7,0.3,0.16,0.17,13.7,0.28,2.0,3.0,0.8,0.0,0.0,19.0,250.0,0.6,28.0,0.4,32.0,1008.0,420.0,0.017,0.2,32.4,1.8,EPA+DHA,0.0,0.0,0.0
395,253.0,55.8,0.0,28.6,0.37,0.0,0.37,0.0,0.0,15.2,2.8,2.8,8.3,70.6,67.4,67.4,0.0,11.8,0.98,0.04,0.06,0.21,9.1,0.19,18.5,3.4,0.9,0.0,0.0,273.0,300.0,4.2,18.8,3.4,54.8,4348.0,230.0,0.18,0.17,68.1,1.2,EPA/DHA,0.0,0.0,0.0
396,99.4,75.9,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.1,0.2,51.0,17.0,17.0,0.0,4.0,0.55,0.03,0.02,0.11,18.8,0.47,7.0,4.0,0.21,0.0,0.0,28.0,170.0,1.0,13.0,0.7,27.0,320.0,230.0,0.011,0.051,80.4,0.26,EPA/DHA,0.0,0.0,0.0
397,208.0,60.8,0.0,24.8,0.0,0.0,0.0,0.0,0.0,12.1,1.8,3.6,5.6,39.8,62.2,62.2,0.0,4.9,6.3,0.04,0.1,0.1,18.2,0.42,16.8,5.0,0.22,2.1,0.0,27.7,200.0,1.2,34.2,0.3,28.2,360.0,248.0,0.016,0.23,90.0,0.23,EPA+DHA,0.0,0.0,0.0
398,99.4,75.9,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.6,0.23,0.1,0.21,51.0,65.0,65.0,0.0,4.0,0.55,0.03,0.02,0.11,18.8,0.47,16.0,4.3,0.3,2.0,0.0,8.0,170.0,1.0,13.0,0.7,27.0,562.0,230.0,0.01,0.05,78.0,1.14,EPA/DHA,0.0,0.0,0.0
399,203.0,63.6,0.0,24.9,0.0,0.0,0.0,0.0,0.0,11.5,1.8,3.1,5.4,46.7,26.0,26.0,0.0,3.1,7.2,0.04,0.05,0.11,17.8,0.42,15.5,5.0,0.33,0.0,0.0,8.0,200.0,1.0,37.0,1.1,29.0,400.0,230.0,0.02,0.05,82.0,1.2,EPA/DHA,0.0,0.0,0.0
400,207.0,59.1,0.0,32.2,0.0,0.0,0.0,0.0,0.0,8.7,1.8,1.8,4.2,33.0,18.0,18.0,0.0,3.1,7.2,0.04,0.1,0.1,17.8,0.52,15.0,5.0,0.33,0.0,0.0,10.0,200.0,1.2,37.0,1.1,33.0,347.0,267.0,0.02,0.05,82.0,1.2,EPA/DHA,0.0,0.0,0.0
401,184.0,63.2,0.0,27.5,2.0,0.0,0.0,0.0,0.0,7.3,1.1,5.5,0.65,40.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,1.0,EPA/DHA,0.0,0.0,0.0
402,174.0,68.4,0.0,13.8,1.9,0.0,1.9,1.9,0.0,12.3,3.3,3.9,3.8,78.5,13.2,4.7,50.8,7.5,0.52,0.06,0.02,0.2,5.1,1.6,13.0,26.0,0.73,5.0,0.29,344.0,380.0,2.6,17.9,1.8,39.2,468.0,376.0,0.24,0.23,37.0,1.5,EPA/DHA,0.0,0.0,0.0
403,218.0,58.9,0.0,23.9,0.0,0.0,0.0,0.0,0.0,13.6,2.8,4.7,4.9,65.0,49.0,49.0,0.0,8.2,0.3,0.04,0.04,0.31,12.6,0.47,8.7,29.6,0.5,5.0,0.0,314.0,430.0,2.9,33.4,2.8,49.3,418.0,388.0,0.11,0.19,50.0,2.2,EPA+DHA,0.0,0.0,0.0
404,131.0,76.7,0.0,15.0,0.8,0.0,0.8,0.0,0.0,7.5,2.6,1.8,2.3,100.0,32.0,32.0,0.0,7.0,1.6,0.03,0.11,0.34,5.9,0.96,7.0,26.0,0.81,0.0,0.0,30.0,270.0,0.9,10.0,0.4,26.0,446.0,260.0,0.11,0.17,60.0,1.4,EPA/DHA,0.0,0.0,0.0
405,218.0,58.9,0.0,23.9,0.0,0.0,0.0,0.0,0.0,13.6,2.8,4.7,4.9,65.0,49.0,49.0,0.0,8.2,0.3,0.04,0.04,0.31,12.6,0.47,8.7,29.6,0.5,5.0,0.0,314.0,430.0,2.9,33.4,2.8,49.3,480.0,388.0,0.11,0.19,50.0,1.48,EPA/DHA,0.0,0.0,0.0
406,322.0,22.6,0.0,75.0,0.0,0.0,0.0,0.0,0.0,2.4,0.71,0.4,0.59,56.0,42.0,42.0,0.0,5.0,1.3,0.01,0.08,0.45,15.1,0.6,14.0,5.0,1.7,0.0,0.1,50.0,891.0,3.6,170.0,1.6,28.0,8100.0,300.0,0.05,0.18,148.0,0.15,EPA/DHA,0.0,0.0,0.0
407,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16.9,46.2,32.0,0.0,0.0,0.0,0.0,0.0,15.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
408,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,86.5,5.8,1.8,0.0,0.0,0.0,0.0,0.0,0.11,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
409,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,7.0,60.5,26.3,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.023,0.4,0.05,0.58,5.5,10.7,0.0,0.0,10.0,9.0,ALA,0.0,0.0,0.0
410,899.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,18.8,15.1,61.7,0.0,0.0,0.0,0.0,0.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,ALA,0.0,5.0,0.0
411,899.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,12.0,20.5,63.3,0.0,4.3,0.0,26.0,0.0,62.2,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,ALA,0.0,0.0,0.0
412,899.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,21.1,44.6,30.5,650.0,18000.0,18000.0,0.0,210.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,EPA/DHA,0.0,0.0,0.0
413,900.0,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,100.0,9.0,18.4,67.8,0.0,0.0,0.0,0.0,0.0,3.6,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,9.0,ALA,0.0,0.0,0.0
414,899.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,14.5,29.9,51.3,0.0,0.0,0.0,0.0,0.0,34.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
415,898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8,9.3,17.1,69.0,0.0,0.0,0.0,0.0,0.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,ALA,0.0,0.0,0.0
416,899.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,14.3,73.0,8.2,0.0,0.0,0.0,0.0,0.0,5.1,49.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,ALA,0.0,45.0,0.0
417,899.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,14.5,71.0,10.0,0.0,0.0,0.0,0.0,0.0,12.0,49.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,ALA,0.0,45.0,0.0
418,899.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,14.5,71.0,10.0,0.0,0.0,0.0,0.0,0.0,19.8,49.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,ALA,0.0,45.0,0.0
419,899.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,14.5,71.0,10.0,0.0,34.0,0.0,0.0,0.0,19.8,49.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,ALA,0.0,45.0,0.0
420,899.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,47.8,37.1,10.4,0.0,9.3,4.1,31.0,8.0,9.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
421,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,14.2,39.7,41.7,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
422,900.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,15.6,21.2,58.8,0.0,0.0,0.0,0.0,0.0,16.8,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,ALA,0.0,0.0,0.0
423,734.0,15.9,0.0,0.85,0.06,0.0,0.06,0.0,0.0,81.1,51.4,21.0,3.0,215.0,739.0,671.0,410.0,1.0,2.3,7.0,0.005,0.034,0.21,0.003,3.0,0.17,0.04,0.0,0.0,24.0,24.0,0.02,1.8,0.09,2.0,72.0,24.0,0.04,0.03,1.8,0.0,N/A,0.0,0.0,0.0
424,517.0,39.7,0.0,3.3,1.9,1.9,0.0,0.0,0.0,55.1,34.3,15.9,2.0,106.0,474.0,456.0,107.0,1.0,1.6,4.8,0.01,0.07,0.07,0.01,1.0,0.13,0.0,0.0,0.0,48.0,34.0,1.1,0.0,0.26,5.0,36.0,71.0,0.0,0.0,1.0,0.0,N/A,0.0,0.0,0.0
425,736.0,18.0,0.0,0.89,0.7,0.0,0.7,0.0,0.0,81.1,40.8,33.4,3.3,215.0,697.0,671.0,158.0,1.4,2.3,7.0,0.005,0.034,0.24,0.003,3.0,0.17,0.11,0.0,0.0,24.0,24.0,0.02,38.0,0.09,2.0,714.0,24.0,0.04,0.03,1.0,0.0,N/A,0.0,0.0,0.0
426,722.0,19.4,0.0,0.2,0.4,0.0,0.4,0.0,0.0,80.0,23.8,31.0,19.5,115.0,638.0,530.0,650.0,8.0,10.0,93.0,0.0,0.0,0.04,0.0,0.0,0.0,0.03,0.0,0.0,4.0,12.0,0.3,26.0,0.0,0.0,132.0,5.0,0.0,0.04,0.0,0.0,N/A,0.0,0.0,0.0
427,387.0,53.9,0.0,0.1,0.95,0.45,0.5,0.0,0.3,42.5,8.5,9.0,17.5,0.0,0.0,0.0,0.0,4.3,5.7,93.0,0.01,0.02,0.36,0.01,1.0,0.06,0.05,0.0,0.1,13.0,8.0,0.06,26.0,0.0,0.5,133.0,7.0,0.0,0.03,0.0,0.0,N/A,0.0,0.0,0.0
428,740.0,15.1,0.0,0.9,4.0,4.0,0.0,0.0,0.0,80.0,13.0,32.0,31.0,2.0,731.0,662.0,414.0,3.8,7.5,1.5,0.01,1.6,0.67,0.009,1.0,0.1,0.084,0.0,0.2,30.0,23.0,0.0,26.0,0.0,3.0,212.0,42.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
429,371.0,58.0,0.0,1.6,1.1,0.6,0.5,0.0,0.0,40.0,11.3,13.5,13.9,4.2,584.0,500.0,500.0,2.5,6.0,93.0,0.006,0.022,0.36,0.005,1.0,0.06,0.051,0.0,0.1,12.0,8.0,0.06,26.0,0.0,0.5,132.0,7.0,0.0,0.03,0.0,0.0,N/A,0.0,0.0,0.0
430,730.0,15.8,0.0,0.9,0.5,0.0,0.5,0.0,0.0,80.5,15.8,35.8,25.4,0.0,731.0,650.0,485.0,8.0,12.8,93.0,0.01,0.037,0.02,0.009,1.0,0.1,0.084,0.0,0.2,30.0,23.0,0.06,26.0,0.0,3.0,232.0,42.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0
